,name,sex,declination_json_pl,declination_json_lat,name_id
499,Prot,m,"{'mianownik': {'s': 'Prot', 'pl': 'Protowie'}, 'dopełniacz': {'s': 'Prota', 'pl': 'Protów'}, 'celownik': {'s': 'Protowi', 'pl': 'Protom'}, 'biernik': {'s': 'Prota', 'pl': 'Protów'}, 'narzędnik': {'s': 'Protem', 'pl': 'Protami'}, 'miejscownik': {'s': 'Procie', 'pl': 'Protach'}, 'wołacz': {'s': 'Procie', 'pl': 'Protowie'}}","{'nominativus': {'s': 'Prot', 'pl': 'Protowie'}, 'genetivus': {'s': 'Prota', 'pl': 'Protów'}, 'dativus': {'s': 'Protowi', 'pl': 'Protom'}, 'accusativus': {'s': 'Prota', 'pl': 'Protów'}, 'instrumentalis': {'s': 'Protem', 'pl': 'Protami'}, 'locativus': {'s': 'Procie', 'pl': 'Protach'}, 'vocativus': {'s': 'Procie', 'pl': 'Protowie'}}",499
500,Przemysł,m,"{'mianownik': {'s': 'Przemysł', 'pl': 'Przemysłowie'}, 'dopełniacz': {'s': 'Przemysła', 'pl': 'Przemysłów'}, 'celownik': {'s': 'Przemysłowi', 'pl': 'Przemysłom'}, 'biernik': {'s': 'Przemysła', 'pl': 'Przemysłów'}, 'narzędnik': {'s': 'Przemysłem', 'pl': 'Przemysłami'}, 'miejscownik': {'s': 'Przemyśle', 'pl': 'Przemysłach'}, 'wołacz': {'s': 'Przemyśle', 'pl': 'Przemysłowie'}}","{'nominativus': {'s': 'Przemysł', 'pl': 'Przemysłowie'}, 'genetivus': {'s': 'Przemysła', 'pl': 'Przemysłów'}, 'dativus': {'s': 'Przemysłowi', 'pl': 'Przemysłom'}, 'accusativus': {'s': 'Przemysła', 'pl': 'Przemysłów'}, 'instrumentalis': {'s': 'Przemysłem', 'pl': 'Przemysłami'}, 'locativus': {'s': 'Przemyśle', 'pl': 'Przemysłach'}, 'vocativus': {'s': 'Przemyśle', 'pl': 'Przemysłowie'}}",500
501,Przemysław,m,"{'mianownik': {'s': 'Przemysław', 'pl': 'Przemysławowie'}, 'dopełniacz': {'s': 'Przemysława', 'pl': 'Przemysławów'}, 'celownik': {'s': 'Przemysławowi', 'pl': 'Przemysławom'}, 'biernik': {'s': 'Przemysława', 'pl': 'Przemysławów'}, 'narzędnik': {'s': 'Przemysławem', 'pl': 'Przemysławami'}, 'miejscownik': {'s': 'Przemysławie', 'pl': 'Przemysławach'}, 'wołacz': {'s': 'Przemysławie', 'pl': 'Przemysławowie'}}","{'nominativus': {'s': 'Przemysław', 'pl': 'Przemysławowie'}, 'genetivus': {'s': 'Przemysława', 'pl': 'Przemysławów'}, 'dativus': {'s': 'Przemysławowi', 'pl': 'Przemysławom'}, 'accusativus': {'s': 'Przemysława', 'pl': 'Przemysławów'}, 'instrumentalis': {'s': 'Przemysławem', 'pl': 'Przemysławami'}, 'locativus': {'s': 'Przemysławie', 'pl': 'Przemysławach'}, 'vocativus': {'s': 'Przemysławie', 'pl': 'Przemysławowie'}}",501
502,Radomił,m,"{'mianownik': {'s': 'Radomił', 'pl': 'Radomiłowie'}, 'dopełniacz': {'s': 'Radomiła', 'pl': 'Radomiłów'}, 'celownik': {'s': 'Radomiłowi', 'pl': 'Radomiłom'}, 'biernik': {'s': 'Radomiła', 'pl': 'Radomiłów'}, 'narzędnik': {'s': 'Radomiłem', 'pl': 'Radomiłami'}, 'miejscownik': {'s': 'Radomile', 'pl': 'Radomiłach'}, 'wołacz': {'s': 'Radomile', 'pl': 'Radomiłowie'}}","{'nominativus': {'s': 'Radomił', 'pl': 'Radomiłowie'}, 'genetivus': {'s': 'Radomiła', 'pl': 'Radomiłów'}, 'dativus': {'s': 'Radomiłowi', 'pl': 'Radomiłom'}, 'accusativus': {'s': 'Radomiła', 'pl': 'Radomiłów'}, 'instrumentalis': {'s': 'Radomiłem', 'pl': 'Radomiłami'}, 'locativus': {'s': 'Radomile', 'pl': 'Radomiłach'}, 'vocativus': {'s': 'Radomile', 'pl': 'Radomiłowie'}}",502
503,Radosław,m,"{'mianownik': {'s': 'Radosław', 'pl': 'Radosławowie'}, 'dopełniacz': {'s': 'Radosława', 'pl': 'Radosławów'}, 'celownik': {'s': 'Radosławowi', 'pl': 'Radosławom'}, 'biernik': {'s': 'Radosława', 'pl': 'Radosławów'}, 'narzędnik': {'s': 'Radosławem', 'pl': 'Radosławami'}, 'miejscownik': {'s': 'Radosławie', 'pl': 'Radosławach'}, 'wołacz': {'s': 'Radosławie', 'pl': 'Radosławowie'}}","{'nominativus': {'s': 'Radosław', 'pl': 'Radosławowie'}, 'genetivus': {'s': 'Radosława', 'pl': 'Radosławów'}, 'dativus': {'s': 'Radosławowi', 'pl': 'Radosławom'}, 'accusativus': {'s': 'Radosława', 'pl': 'Radosławów'}, 'instrumentalis': {'s': 'Radosławem', 'pl': 'Radosławami'}, 'locativus': {'s': 'Radosławie', 'pl': 'Radosławach'}, 'vocativus': {'s': 'Radosławie', 'pl': 'Radosławowie'}}",503
504,Radzimir,m,"{'mianownik': {'s': 'Radzimir', 'pl': 'Radzimirowie'}, 'dopełniacz': {'s': 'Radzimira', 'pl': 'Radzimirów'}, 'celownik': {'s': 'Radzimirowi', 'pl': 'Radzimirom'}, 'biernik': {'s': 'Radzimira', 'pl': 'Radzimirów'}, 'narzędnik': {'s': 'Radzimirem', 'pl': 'Radzimirami'}, 'miejscownik': {'s': 'Radzimirze', 'pl': 'Radzimirach'}, 'wołacz': {'s': 'Radzimirze', 'pl': 'Radzimirowie'}}","{'nominativus': {'s': 'Radzimir', 'pl': 'Radzimirowie'}, 'genetivus': {'s': 'Radzimira', 'pl': 'Radzimirów'}, 'dativus': {'s': 'Radzimirowi', 'pl': 'Radzimirom'}, 'accusativus': {'s': 'Radzimira', 'pl': 'Radzimirów'}, 'instrumentalis': {'s': 'Radzimirem', 'pl': 'Radzimirami'}, 'locativus': {'s': 'Radzimirze', 'pl': 'Radzimirach'}, 'vocativus': {'s': 'Radzimirze', 'pl': 'Radzimirowie'}}",504
505,Rafał,m,"{'mianownik': {'s': 'Rafał', 'pl': 'Rafałowie'}, 'dopełniacz': {'s': 'Rafała', 'pl': 'Rafałów'}, 'celownik': {'s': 'Rafałowi', 'pl': 'Rafałom'}, 'biernik': {'s': 'Rafała', 'pl': 'Rafałów'}, 'narzędnik': {'s': 'Rafałem', 'pl': 'Rafałami'}, 'miejscownik': {'s': 'Rafale', 'pl': 'Rafałach'}, 'wołacz': {'s': 'Rafale', 'pl': 'Rafałowie'}}","{'nominativus': {'s': 'Rafał', 'pl': 'Rafałowie'}, 'genetivus': {'s': 'Rafała', 'pl': 'Rafałów'}, 'dativus': {'s': 'Rafałowi', 'pl': 'Rafałom'}, 'accusativus': {'s': 'Rafała', 'pl': 'Rafałów'}, 'instrumentalis': {'s': 'Rafałem', 'pl': 'Rafałami'}, 'locativus': {'s': 'Rafale', 'pl': 'Rafałach'}, 'vocativus': {'s': 'Rafale', 'pl': 'Rafałowie'}}",505
506,Rajmund,m,"{'mianownik': {'s': 'Rajmund', 'pl': 'Rajmundowie'}, 'dopełniacz': {'s': 'Rajmunda', 'pl': 'Rajmundów'}, 'celownik': {'s': 'Rajmundowi', 'pl': 'Rajmundom'}, 'biernik': {'s': 'Rajmunda', 'pl': 'Rajmundów'}, 'narzędnik': {'s': 'Rajmundem', 'pl': 'Rajmundami'}, 'miejscownik': {'s': 'Rajmundzie', 'pl': 'Rajmundach'}, 'wołacz': {'s': 'Rajmundzie', 'pl': 'Rajmundowie'}}","{'nominativus': {'s': 'Rajmund', 'pl': 'Rajmundowie'}, 'genetivus': {'s': 'Rajmunda', 'pl': 'Rajmundów'}, 'dativus': {'s': 'Rajmundowi', 'pl': 'Rajmundom'}, 'accusativus': {'s': 'Rajmunda', 'pl': 'Rajmundów'}, 'instrumentalis': {'s': 'Rajmundem', 'pl': 'Rajmundami'}, 'locativus': {'s': 'Rajmundzie', 'pl': 'Rajmundach'}, 'vocativus': {'s': 'Rajmundzie', 'pl': 'Rajmundowie'}}",506
507,Randoald,m,"{'mianownik': {'s': 'Randoald', 'pl': 'Randoaldowie'}, 'dopełniacz': {'s': 'Randoalda', 'pl': 'Randoaldów'}, 'celownik': {'s': 'Randoaldowi', 'pl': 'Randoaldom'}, 'biernik': {'s': 'Randoalda', 'pl': 'Randoaldów'}, 'narzędnik': {'s': 'Randoaldem', 'pl': 'Randoaldami'}, 'miejscownik': {'s': 'Randoaldzie', 'pl': 'Randoaldach'}, 'wołacz': {'s': 'Randoaldzie', 'pl': 'Randoaldowie'}}","{'nominativus': {'s': 'Randoald', 'pl': 'Randoaldowie'}, 'genetivus': {'s': 'Randoalda', 'pl': 'Randoaldów'}, 'dativus': {'s': 'Randoaldowi', 'pl': 'Randoaldom'}, 'accusativus': {'s': 'Randoalda', 'pl': 'Randoaldów'}, 'instrumentalis': {'s': 'Randoaldem', 'pl': 'Randoaldami'}, 'locativus': {'s': 'Randoaldzie', 'pl': 'Randoaldach'}, 'vocativus': {'s': 'Randoaldzie', 'pl': 'Randoaldowie'}}",507
508,Remigiusz,m,"{'mianownik': {'s': 'Remigiusz', 'pl': 'Remigiuszowie'}, 'dopełniacz': {'s': 'Remigiusza', 'pl': 'Remigiuszów'}, 'celownik': {'s': 'Remigiuszowi', 'pl': 'Remigiuszom'}, 'biernik': {'s': 'Remigiusza', 'pl': 'Remigiuszów'}, 'narzędnik': {'s': 'Remigiuszem', 'pl': 'Remigiuszami'}, 'miejscownik': {'s': 'Remigiuszu', 'pl': 'Remigiuszach'}, 'wołacz': {'s': 'Remigiuszu', 'pl': 'Remigiuszowie'}}","{'nominativus': {'s': 'Remigiusz', 'pl': 'Remigiuszowie'}, 'genetivus': {'s': 'Remigiusza', 'pl': 'Remigiuszów'}, 'dativus': {'s': 'Remigiuszowi', 'pl': 'Remigiuszom'}, 'accusativus': {'s': 'Remigiusza', 'pl': 'Remigiuszów'}, 'instrumentalis': {'s': 'Remigiuszem', 'pl': 'Remigiuszami'}, 'locativus': {'s': 'Remigiuszu', 'pl': 'Remigiuszach'}, 'vocativus': {'s': 'Remigiuszu', 'pl': 'Remigiuszowie'}}",508
509,Richariusz,m,"{'mianownik': {'s': 'Richariusz', 'pl': 'Richariuszowie'}, 'dopełniacz': {'s': 'Richariusza', 'pl': 'Richariuszów'}, 'celownik': {'s': 'Richariuszowi', 'pl': 'Richariuszom'}, 'biernik': {'s': 'Richariusza', 'pl': 'Richariuszów'}, 'narzędnik': {'s': 'Richariuszem', 'pl': 'Richariuszami'}, 'miejscownik': {'s': 'Richariuszu', 'pl': 'Richariuszach'}, 'wołacz': {'s': 'Richariuszu', 'pl': 'Richariuszowie'}}","{'nominativus': {'s': 'Richariusz', 'pl': 'Richariuszowie'}, 'genetivus': {'s': 'Richariusza', 'pl': 'Richariuszów'}, 'dativus': {'s': 'Richariuszowi', 'pl': 'Richariuszom'}, 'accusativus': {'s': 'Richariusza', 'pl': 'Richariuszów'}, 'instrumentalis': {'s': 'Richariuszem', 'pl': 'Richariuszami'}, 'locativus': {'s': 'Richariuszu', 'pl': 'Richariuszach'}, 'vocativus': {'s': 'Richariuszu', 'pl': 'Richariuszowie'}}",509
510,Robert,m,"{'mianownik': {'s': 'Robert', 'pl': 'Robertowie'}, 'dopełniacz': {'s': 'Roberta', 'pl': 'Robertów'}, 'celownik': {'s': 'Robertowi', 'pl': 'Robertom'}, 'biernik': {'s': 'Roberta', 'pl': 'Robertów'}, 'narzędnik': {'s': 'Robertem', 'pl': 'Robertami'}, 'miejscownik': {'s': 'Robercie', 'pl': 'Robertach'}, 'wołacz': {'s': 'Robercie', 'pl': 'Robertowie'}}","{'nominativus': {'s': 'Robert', 'pl': 'Robertowie'}, 'genetivus': {'s': 'Roberta', 'pl': 'Robertów'}, 'dativus': {'s': 'Robertowi', 'pl': 'Robertom'}, 'accusativus': {'s': 'Roberta', 'pl': 'Robertów'}, 'instrumentalis': {'s': 'Robertem', 'pl': 'Robertami'}, 'locativus': {'s': 'Robercie', 'pl': 'Robertach'}, 'vocativus': {'s': 'Robercie', 'pl': 'Robertowie'}}",510
511,Roch,m,"{'mianownik': {'s': 'Roch', 'pl': 'Rochowie'}, 'dopełniacz': {'s': 'Rocha', 'pl': 'Rochów'}, 'celownik': {'s': 'Rochowi', 'pl': 'Rochom'}, 'biernik': {'s': 'Rocha', 'pl': 'Rochów'}, 'narzędnik': {'s': 'Rochem', 'pl': 'Rochami'}, 'miejscownik': {'s': 'Rochu', 'pl': 'Rochach'}, 'wołacz': {'s': 'Rochu', 'pl': 'Rochowie'}}","{'nominativus': {'s': 'Roch', 'pl': 'Rochowie'}, 'genetivus': {'s': 'Rocha', 'pl': 'Rochów'}, 'dativus': {'s': 'Rochowi', 'pl': 'Rochom'}, 'accusativus': {'s': 'Rocha', 'pl': 'Rochów'}, 'instrumentalis': {'s': 'Rochem', 'pl': 'Rochami'}, 'locativus': {'s': 'Rochu', 'pl': 'Rochach'}, 'vocativus': {'s': 'Rochu', 'pl': 'Rochowie'}}",511
512,Roland,m,"{'mianownik': {'s': 'Roland', 'pl': 'Rolandowie'}, 'dopełniacz': {'s': 'Rolanda', 'pl': 'Rolandów'}, 'celownik': {'s': 'Rolandowi', 'pl': 'Rolandom'}, 'biernik': {'s': 'Rolanda', 'pl': 'Rolandów'}, 'narzędnik': {'s': 'Rolandem', 'pl': 'Rolandami'}, 'miejscownik': {'s': 'Rolandzie', 'pl': 'Rolandach'}, 'wołacz': {'s': 'Rolandzie', 'pl': 'Rolandowie'}}","{'nominativus': {'s': 'Roland', 'pl': 'Rolandowie'}, 'genetivus': {'s': 'Rolanda', 'pl': 'Rolandów'}, 'dativus': {'s': 'Rolandowi', 'pl': 'Rolandom'}, 'accusativus': {'s': 'Rolanda', 'pl': 'Rolandów'}, 'instrumentalis': {'s': 'Rolandem', 'pl': 'Rolandami'}, 'locativus': {'s': 'Rolandzie', 'pl': 'Rolandach'}, 'vocativus': {'s': 'Rolandzie', 'pl': 'Rolandowie'}}",512
513,Roman,m,"{'mianownik': {'s': 'Roman', 'pl': 'Romanowie'}, 'dopełniacz': {'s': 'Romana', 'pl': 'Romanów'}, 'celownik': {'s': 'Romanowi', 'pl': 'Romanom'}, 'biernik': {'s': 'Romana', 'pl': 'Romanów'}, 'narzędnik': {'s': 'Romanem', 'pl': 'Romanami'}, 'miejscownik': {'s': 'Romanie', 'pl': 'Romanach'}, 'wołacz': {'s': 'Romanie', 'pl': 'Romanowie'}}","{'nominativus': {'s': 'Roman', 'pl': 'Romanowie'}, 'genetivus': {'s': 'Romana', 'pl': 'Romanów'}, 'dativus': {'s': 'Romanowi', 'pl': 'Romanom'}, 'accusativus': {'s': 'Romana', 'pl': 'Romanów'}, 'instrumentalis': {'s': 'Romanem', 'pl': 'Romanami'}, 'locativus': {'s': 'Romanie', 'pl': 'Romanach'}, 'vocativus': {'s': 'Romanie', 'pl': 'Romanowie'}}",513
514,Romuald,m,"{'mianownik': {'s': 'Romuald', 'pl': 'Romualdowie'}, 'dopełniacz': {'s': 'Romualda', 'pl': 'Romualdów'}, 'celownik': {'s': 'Romualdowi', 'pl': 'Romualdom'}, 'biernik': {'s': 'Romualda', 'pl': 'Romualdów'}, 'narzędnik': {'s': 'Romualdem', 'pl': 'Romualdami'}, 'miejscownik': {'s': 'Romualdzie', 'pl': 'Romualdach'}, 'wołacz': {'s': 'Romualdzie', 'pl': 'Romualdowie'}}","{'nominativus': {'s': 'Romuald', 'pl': 'Romualdowie'}, 'genetivus': {'s': 'Romualda', 'pl': 'Romualdów'}, 'dativus': {'s': 'Romualdowi', 'pl': 'Romualdom'}, 'accusativus': {'s': 'Romualda', 'pl': 'Romualdów'}, 'instrumentalis': {'s': 'Romualdem', 'pl': 'Romualdami'}, 'locativus': {'s': 'Romualdzie', 'pl': 'Romualdach'}, 'vocativus': {'s': 'Romualdzie', 'pl': 'Romualdowie'}}",514
515,Ronald,m,"{'mianownik': {'s': 'Ronald', 'pl': 'Ronaldowie'}, 'dopełniacz': {'s': 'Ronalda', 'pl': 'Ronaldów'}, 'celownik': {'s': 'Ronaldowi', 'pl': 'Ronaldom'}, 'biernik': {'s': 'Ronalda', 'pl': 'Ronaldów'}, 'narzędnik': {'s': 'Ronaldem', 'pl': 'Ronaldami'}, 'miejscownik': {'s': 'Ronaldzie', 'pl': 'Ronaldach'}, 'wołacz': {'s': 'Ronaldzie', 'pl': 'Ronaldowie'}}","{'nominativus': {'s': 'Ronald', 'pl': 'Ronaldowie'}, 'genetivus': {'s': 'Ronalda', 'pl': 'Ronaldów'}, 'dativus': {'s': 'Ronaldowi', 'pl': 'Ronaldom'}, 'accusativus': {'s': 'Ronalda', 'pl': 'Ronaldów'}, 'instrumentalis': {'s': 'Ronaldem', 'pl': 'Ronaldami'}, 'locativus': {'s': 'Ronaldzie', 'pl': 'Ronaldach'}, 'vocativus': {'s': 'Ronaldzie', 'pl': 'Ronaldowie'}}",515
516,Rudolf,m,"{'mianownik': {'s': 'Rudolf', 'pl': 'Rudolfowie'}, 'dopełniacz': {'s': 'Rudolfa', 'pl': 'Rudolfów'}, 'celownik': {'s': 'Rudolfowi', 'pl': 'Rudolfom'}, 'biernik': {'s': 'Rudolfa', 'pl': 'Rudolfów'}, 'narzędnik': {'s': 'Rudolfem', 'pl': 'Rudolfami'}, 'miejscownik': {'s': 'Rudolfie', 'pl': 'Rudolfach'}, 'wołacz': {'s': 'Rudolfie', 'pl': 'Rudolfowie'}}","{'nominativus': {'s': 'Rudolf', 'pl': 'Rudolfowie'}, 'genetivus': {'s': 'Rudolfa', 'pl': 'Rudolfów'}, 'dativus': {'s': 'Rudolfowi', 'pl': 'Rudolfom'}, 'accusativus': {'s': 'Rudolfa', 'pl': 'Rudolfów'}, 'instrumentalis': {'s': 'Rudolfem', 'pl': 'Rudolfami'}, 'locativus': {'s': 'Rudolfie', 'pl': 'Rudolfach'}, 'vocativus': {'s': 'Rudolfie', 'pl': 'Rudolfowie'}}",516
517,Rufus,m,"{'mianownik': {'s': 'Rufus', 'pl': 'Rufusowie'}, 'dopełniacz': {'s': 'Rufusa', 'pl': 'Rufusów'}, 'celownik': {'s': 'Rufusowi', 'pl': 'Rufusom'}, 'biernik': {'s': 'Rufusa', 'pl': 'Rufusów'}, 'narzędnik': {'s': 'Rufusem', 'pl': 'Rufusami'}, 'miejscownik': {'s': 'Rufusie', 'pl': 'Rufusach'}, 'wołacz': {'s': 'Rufusie', 'pl': 'Rufusowie'}}","{'nominativus': {'s': 'Rufus', 'pl': 'Rufusowie'}, 'genetivus': {'s': 'Rufusa', 'pl': 'Rufusów'}, 'dativus': {'s': 'Rufusowi', 'pl': 'Rufusom'}, 'accusativus': {'s': 'Rufusa', 'pl': 'Rufusów'}, 'instrumentalis': {'s': 'Rufusem', 'pl': 'Rufusami'}, 'locativus': {'s': 'Rufusie', 'pl': 'Rufusach'}, 'vocativus': {'s': 'Rufusie', 'pl': 'Rufusowie'}}",517
518,Ryszard,m,"{'mianownik': {'s': 'Ryszard', 'pl': 'Ryszardowie'}, 'dopełniacz': {'s': 'Ryszarda', 'pl': 'Ryszardów'}, 'celownik': {'s': 'Ryszardowi', 'pl': 'Ryszardom'}, 'biernik': {'s': 'Ryszarda', 'pl': 'Ryszardów'}, 'narzędnik': {'s': 'Ryszardem', 'pl': 'Ryszardami'}, 'miejscownik': {'s': 'Ryszardzie', 'pl': 'Ryszardach'}, 'wołacz': {'s': 'Ryszardzie', 'pl': 'Ryszardowie'}}","{'nominativus': {'s': 'Ryszard', 'pl': 'Ryszardowie'}, 'genetivus': {'s': 'Ryszarda', 'pl': 'Ryszardów'}, 'dativus': {'s': 'Ryszardowi', 'pl': 'Ryszardom'}, 'accusativus': {'s': 'Ryszarda', 'pl': 'Ryszardów'}, 'instrumentalis': {'s': 'Ryszardem', 'pl': 'Ryszardami'}, 'locativus': {'s': 'Ryszardzie', 'pl': 'Ryszardach'}, 'vocativus': {'s': 'Ryszardzie', 'pl': 'Ryszardowie'}}",518
519,Salomon,m,"{'mianownik': {'s': 'Salomon', 'pl': 'Salomonowie'}, 'dopełniacz': {'s': 'Salomona', 'pl': 'Salomonów'}, 'celownik': {'s': 'Salomonowi', 'pl': 'Salomonom'}, 'biernik': {'s': 'Salomona', 'pl': 'Salomonów'}, 'narzędnik': {'s': 'Salomonem', 'pl': 'Salomonami'}, 'miejscownik': {'s': 'Salomonie', 'pl': 'Salomonach'}, 'wołacz': {'s': 'Salomonie', 'pl': 'Salomonowie'}}","{'nominativus': {'s': 'Salomon', 'pl': 'Salomonowie'}, 'genetivus': {'s': 'Salomona', 'pl': 'Salomonów'}, 'dativus': {'s': 'Salomonowi', 'pl': 'Salomonom'}, 'accusativus': {'s': 'Salomona', 'pl': 'Salomonów'}, 'instrumentalis': {'s': 'Salomonem', 'pl': 'Salomonami'}, 'locativus': {'s': 'Salomonie', 'pl': 'Salomonach'}, 'vocativus': {'s': 'Salomonie', 'pl': 'Salomonowie'}}",519
520,Sambor,m,"{'mianownik': {'s': 'Sambor', 'pl': 'Samborzy'}, 'dopełniacz': {'s': 'Sambora', 'pl': 'Samborów'}, 'celownik': {'s': 'Samborowi', 'pl': 'Samborom'}, 'biernik': {'s': 'Sambora', 'pl': 'Samborów'}, 'narzędnik': {'s': 'Samborem', 'pl': 'Samborami'}, 'miejscownik': {'s': 'Samborze', 'pl': 'Samborach'}, 'wołacz': {'s': 'Samborze', 'pl': 'Samborzy'}}","{'nominativus': {'s': 'Sambor', 'pl': 'Samborzy'}, 'genetivus': {'s': 'Sambora', 'pl': 'Samborów'}, 'dativus': {'s': 'Samborowi', 'pl': 'Samborom'}, 'accusativus': {'s': 'Sambora', 'pl': 'Samborów'}, 'instrumentalis': {'s': 'Samborem', 'pl': 'Samborami'}, 'locativus': {'s': 'Samborze', 'pl': 'Samborach'}, 'vocativus': {'s': 'Samborze', 'pl': 'Samborzy'}}",520
521,Samson,m,"{'mianownik': {'s': 'Samson', 'pl': 'Samsonowie'}, 'dopełniacz': {'s': 'Samsona', 'pl': 'Samsonów'}, 'celownik': {'s': 'Samsonowi', 'pl': 'Samsonom'}, 'biernik': {'s': 'Samsona', 'pl': 'Samsonów'}, 'narzędnik': {'s': 'Samsonem', 'pl': 'Samsonami'}, 'miejscownik': {'s': 'Samsonie', 'pl': 'Samsonach'}, 'wołacz': {'s': 'Samsonie', 'pl': 'Samsonowie'}}","{'nominativus': {'s': 'Samson', 'pl': 'Samsonowie'}, 'genetivus': {'s': 'Samsona', 'pl': 'Samsonów'}, 'dativus': {'s': 'Samsonowi', 'pl': 'Samsonom'}, 'accusativus': {'s': 'Samsona', 'pl': 'Samsonów'}, 'instrumentalis': {'s': 'Samsonem', 'pl': 'Samsonami'}, 'locativus': {'s': 'Samsonie', 'pl': 'Samsonach'}, 'vocativus': {'s': 'Samsonie', 'pl': 'Samsonowie'}}",521
522,Samuel,m,"{'mianownik': {'s': 'Samuel', 'pl': 'Samuelowie'}, 'dopełniacz': {'s': 'Samuela', 'pl': 'Samuelów'}, 'celownik': {'s': 'Samuelowi', 'pl': 'Samuelom'}, 'biernik': {'s': 'Samuela', 'pl': 'Samuelów'}, 'narzędnik': {'s': 'Samuelem', 'pl': 'Samuelami'}, 'miejscownik': {'s': 'Samuelu', 'pl': 'Samuelach'}, 'wołacz': {'s': 'Samuelu', 'pl': 'Samuelowie'}}","{'nominativus': {'s': 'Samuel', 'pl': 'Samuelowie'}, 'genetivus': {'s': 'Samuela', 'pl': 'Samuelów'}, 'dativus': {'s': 'Samuelowi', 'pl': 'Samuelom'}, 'accusativus': {'s': 'Samuela', 'pl': 'Samuelów'}, 'instrumentalis': {'s': 'Samuelem', 'pl': 'Samuelami'}, 'locativus': {'s': 'Samuelu', 'pl': 'Samuelach'}, 'vocativus': {'s': 'Samuelu', 'pl': 'Samuelowie'}}",522
523,Sebastian,m,"{'mianownik': {'s': 'Sebastian', 'pl': None}, 'dopełniacz': {'s': 'Sebastiana', 'pl': None}, 'celownik': {'s': 'Sebastianowi', 'pl': None}, 'biernik': {'s': 'Sebastiana', 'pl': None}, 'narzędnik': {'s': 'Sebastianem', 'pl': None}, 'miejscownik': {'s': 'Sebastianie', 'pl': None}, 'wołacz': {'s': 'Sebastianie', 'pl': None}}","{'nominativus': {'s': 'Sebastian', 'pl': None}, 'genetivus': {'s': 'Sebastiana', 'pl': None}, 'dativus': {'s': 'Sebastianowi', 'pl': None}, 'accusativus': {'s': 'Sebastiana', 'pl': None}, 'instrumentalis': {'s': 'Sebastianem', 'pl': None}, 'locativus': {'s': 'Sebastianie', 'pl': None}, 'vocativus': {'s': 'Sebastianie', 'pl': None}}",523
524,Serafin,m,"{'mianownik': {'s': 'Serafin', 'pl': 'Serafinowie'}, 'dopełniacz': {'s': 'Serafina', 'pl': 'Serafinów'}, 'celownik': {'s': 'Serafinowi', 'pl': 'Serafinom'}, 'biernik': {'s': 'Serafina', 'pl': 'Serafinów'}, 'narzędnik': {'s': 'Serafinem', 'pl': 'Serafinami'}, 'miejscownik': {'s': 'Serafinie', 'pl': 'Serafinach'}, 'wołacz': {'s': 'Serafinie', 'pl': 'Serafinowie'}}","{'nominativus': {'s': 'Serafin', 'pl': 'Serafinowie'}, 'genetivus': {'s': 'Serafina', 'pl': 'Serafinów'}, 'dativus': {'s': 'Serafinowi', 'pl': 'Serafinom'}, 'accusativus': {'s': 'Serafina', 'pl': 'Serafinów'}, 'instrumentalis': {'s': 'Serafinem', 'pl': 'Serafinami'}, 'locativus': {'s': 'Serafinie', 'pl': 'Serafinach'}, 'vocativus': {'s': 'Serafinie', 'pl': 'Serafinowie'}}",524
525,Sergiusz,m,"{'mianownik': {'s': 'Sergiusz', 'pl': 'Sergiuszowie'}, 'dopełniacz': {'s': 'Sergiusza', 'pl': 'Sergiuszów'}, 'celownik': {'s': 'Sergiuszowi', 'pl': 'Sergiuszom'}, 'biernik': {'s': 'Sergiusza', 'pl': 'Sergiuszów'}, 'narzędnik': {'s': 'Sergiuszem', 'pl': 'Sergiuszami'}, 'miejscownik': {'s': 'Sergiuszu', 'pl': 'Sergiuszach'}, 'wołacz': {'s': 'Sergiuszu', 'pl': 'Sergiuszowie'}}","{'nominativus': {'s': 'Sergiusz', 'pl': 'Sergiuszowie'}, 'genetivus': {'s': 'Sergiusza', 'pl': 'Sergiuszów'}, 'dativus': {'s': 'Sergiuszowi', 'pl': 'Sergiuszom'}, 'accusativus': {'s': 'Sergiusza', 'pl': 'Sergiuszów'}, 'instrumentalis': {'s': 'Sergiuszem', 'pl': 'Sergiuszami'}, 'locativus': {'s': 'Sergiuszu', 'pl': 'Sergiuszach'}, 'vocativus': {'s': 'Sergiuszu', 'pl': 'Sergiuszowie'}}",525
